rated,turns,victory_status,Time,Increment,white_rating,black_rating,opening_name,opening_ply,winner
1,73,1,10,0,1599,1607,29,5,0
1,111,1,10,10,1865,1862,29,5,0
1,62,3,8,0,1486,1391,29,5,1
1,35,0,8,0,1500,2154,29,5,0
1,80,1,8,0,1589,1635,29,5,0
1,40,1,5,8,1795,1760,29,5,1
1,40,1,5,8,1795,1760,29,5,1
1,55,0,5,8,1409,1507,29,5,0
1,63,0,5,8,1194,1449,29,5,0
1,36,3,2,10,1500,1707,29,5,1
0,21,3,180,0,1408,1396,28,4,0
1,82,0,90,30,1237,1615,28,5,1
0,64,1,60,0,2619,1927,28,12,1
0,64,1,60,0,2619,1927,28,12,1
1,67,1,60,0,1508,1681,28,6,0
1,41,1,60,5,1806,1786,28,4,1
0,29,1,45,0,1768,2126,28,4,1
1,51,0,45,0,1402,1462,28,7,0
1,89,1,45,45,1573,1553,28,12,0
1,23,1,30,0,1408,1690,28,4,1
0,57,1,30,0,1517,1420,28,4,0
1,43,1,30,6,1799,2073,28,8,0
1,58,1,30,8,1573,1356,28,6,1
1,82,1,30,9,1903,1744,28,11,1
0,47,1,30,15,1500,1500,28,12,0
0,39,1,30,15,1589,1500,28,8,0
1,66,1,30,30,1687,2119,28,10,1
1,71,1,30,30,2057,1782,28,13,0
1,71,1,30,30,2057,1782,28,13,0
1,18,1,25,0,1228,1626,28,4,1
0,53,1,25,3,1859,1731,28,9,0
1,62,1,20,0,1647,1566,28,4,1
1,48,1,20,0,1534,1581,28,4,1
1,40,1,20,0,1567,1520,28,6,1
1,52,1,20,0,1205,1278,28,5,1
1,40,1,20,0,1567,1520,28,6,1
1,51,1,20,0,1630,1697,28,7,0
0,45,1,20,0,1530,1503,28,4,0
1,33,3,20,0,1772,1583,28,9,0
1,33,1,20,3,1670,1460,28,5,0
1,105,1,20,10,1289,1195,28,4,0
0,62,1,20,15,2156,1959,28,9,1
1,31,1,20,15,1664,2107,28,6,0
0,82,0,20,20,1907,1500,28,8,1
0,109,1,20,20,1500,1793,28,12,0
1,76,0,20,30,1845,2011,28,14,1
0,8,1,20,30,2077,1629,28,7,0
1,160,0,15,0,1722,1817,28,9,1
1,60,0,15,0,1279,1629,28,4,1
1,16,0,15,0,1570,1414,28,4,1
1,78,1,15,0,2144,2001,28,4,1
1,64,1,15,0,1883,1877,28,9,1
1,36,1,15,0,1701,1816,28,13,1
1,124,1,15,0,1712,1973,28,12,1
1,82,0,15,0,1803,1859,28,4,1
1,80,0,15,0,1746,1729,28,6,1
0,68,0,15,0,1497,1493,28,14,1
1,102,3,15,0,1714,1720,28,5,1
1,120,3,15,0,2001,2005,28,5,1
1,36,1,15,0,1701,1618,28,5,1
0,66,3,15,0,1434,1513,28,5,1
1,111,0,15,0,1729,1795,28,5,0
1,19,1,15,0,1597,1504,28,4,0
1,62,1,15,0,1683,1619,28,11,0
1,87,3,15,0,1696,1515,28,8,0
1,97,0,15,0,1626,1282,28,5,0
0,73,3,15,0,1500,1567,28,5,0
1,31,1,15,0,1662,1701,28,4,0
1,117,0,15,0,1795,1811,28,8,0
1,58,1,15,0,1889,1440,28,9,0
1,77,0,15,0,1694,1740,28,5,0
0,65,1,15,0,1978,1658,28,4,0
0,77,1,15,0,2621,1802,28,16,0
1,111,0,15,0,1729,1795,28,5,0
1,78,1,15,0,1272,1246,28,4,0
1,43,1,15,0,1727,1466,28,11,0
0,73,3,15,0,1500,1567,28,5,0
1,29,0,15,1,1493,1342,28,5,0
1,84,1,15,2,1300,1330,28,9,1
1,52,1,15,2,1352,1149,28,5,1
0,73,1,15,2,1445,1314,28,5,0
1,60,1,15,5,1334,1572,28,6,1
1,101,1,15,5,2108,1736,28,5,0
1,40,1,15,5,2105,1738,28,8,0
0,26,1,15,10,1407,1459,28,10,1
1,108,1,15,10,1836,1987,28,11,1
1,64,3,15,10,1839,1967,28,11,1
0,53,1,15,10,1504,1631,28,8,1
0,92,1,15,10,1820,1820,28,6,1
1,84,3,15,10,1896,1992,28,7,1
1,118,1,15,10,1552,1648,28,9,1
1,54,0,15,10,1302,1366,28,4,1
1,62,1,15,10,2044,2122,28,6,1
1,39,1,15,10,1848,1857,28,12,0
1,35,0,15,10,1823,1554,28,6,0
1,117,1,15,10,2061,2122,28,5,0
1,86,1,15,10,2078,1843,28,4,0
1,48,1,15,14,1887,1892,28,5,1
1,74,1,15,14,1923,1211,28,9,1
1,22,1,15,14,1873,1630,28,7,0
1,55,0,15,14,1889,1641,28,5,0
1,29,1,15,14,1883,1646,28,9,0
1,90,1,15,15,1321,1451,28,7,1
1,48,1,15,15,1259,1184,28,4,1
1,32,1,15,15,1288,1138,28,4,1
1,15,1,15,15,1437,1458,28,7,1
1,72,0,15,15,1673,1717,28,4,1
0,62,1,15,15,1991,2156,28,13,1
1,118,0,15,15,1557,1849,28,7,1
1,50,0,15,15,1616,1802,28,4,1
1,56,1,15,15,2018,2063,28,13,1
1,55,1,15,15,1011,953,28,5,1
1,61,1,15,15,1394,1528,28,4,1
0,54,1,15,15,1844,1539,28,4,1
1,50,0,15,15,1306,1489,28,7,1
0,71,1,15,15,1611,1974,28,18,0
1,53,1,15,15,1721,1643,28,4,0
1,65,1,15,15,2258,2177,28,11,0
1,43,1,15,15,1959,1953,28,9,0
1,147,1,15,15,1922,1798,28,11,0
1,39,0,15,15,1692,1889,28,7,0
0,33,1,15,15,1539,1844,28,9,0
1,59,1,15,15,1816,1877,28,7,0
1,55,0,15,15,1859,1810,28,4,0
1,67,1,15,15,1946,1772,28,7,0
1,23,1,15,15,1506,1476,28,7,0
1,59,0,14,1,1297,1276,28,4,0
1,25,1,14,14,2014,1999,28,8,0
1,77,1,13,40,2153,1868,28,7,0
1,43,0,12,0,1473,1401,28,4,0
1,73,1,12,4,1546,1523,28,7,0
1,75,1,12,8,1429,1461,28,4,0
1,53,1,12,10,2182,1688,28,5,0
1,41,0,12,10,2119,1571,28,7,0
1,58,1,12,10,2069,1707,28,5,0
1,92,1,12,15,2131,2185,28,16,1
1,18,1,10,0,1749,1631,28,9,1
1,54,1,10,0,1511,1516,28,4,1
1,78,1,10,0,1380,2239,28,4,1
1,54,1,10,0,1454,1421,28,6,1
0,28,1,10,0,1719,1625,28,9,1
0,24,1,10,0,1862,1513,28,4,1
1,76,1,10,0,1654,1918,28,8,1
1,76,1,10,0,1853,1595,28,6,1
1,72,1,10,0,1862,1846,28,10,1
1,32,1,10,0,1256,1703,28,6,1
1,68,1,10,0,1795,1578,28,5,1
1,52,1,10,0,1602,1636,28,4,1
0,64,1,10,0,1654,1732,28,6,1
1,34,1,10,0,1231,1205,28,4,1
1,40,0,10,0,1463,1413,28,5,1
0,42,1,10,0,1500,2026,28,4,1
1,84,1,10,0,1810,1575,28,9,1
1,82,3,10,0,2250,2091,28,4,1
0,52,0,10,0,1987,1749,28,7,1
1,76,0,10,0,1493,1488,28,7,1
1,49,1,10,0,1750,1684,28,7,1
1,121,1,10,0,1803,1778,28,9,1
1,102,0,10,0,1555,1569,28,6,1
1,56,1,10,0,1616,1588,28,7,1
1,24,1,10,0,1468,1553,28,4,1
1,90,1,10,0,1562,1651,28,7,1
1,36,1,10,0,1989,2016,28,6,1
1,44,1,10,0,1824,1798,28,6,1
1,26,1,10,0,1530,1843,28,4,1
1,88,1,10,0,1571,1784,28,4,1
1,94,1,10,0,1384,1447,28,8,1
1,64,1,10,0,2196,2420,28,10,1
1,67,1,10,0,2247,2405,28,10,1
1,38,1,10,0,1468,1489,28,6,1
1,128,0,10,0,1470,1468,28,5,1
1,66,3,10,0,1440,1532,28,4,1
1,48,1,10,0,1688,1899,28,7,1
1,54,1,10,0,1454,1421,28,6,1
1,54,0,10,0,1730,2003,28,6,1
1,78,3,10,0,1580,1799,28,4,1
1,88,1,10,0,1847,1944,28,9,1
1,24,1,10,0,1795,1618,28,7,1
1,40,0,10,0,1538,1513,28,7,1
1,42,1,10,0,1520,1794,28,7,1
1,46,1,10,0,1529,2130,28,12,1
1,36,1,10,0,1783,1960,28,12,1
1,98,1,10,0,1573,2184,28,4,1
1,90,1,10,0,1784,1926,28,10,1
1,54,1,10,0,1843,1915,28,7,1
1,84,1,10,0,1715,1870,28,11,1
1,81,1,10,0,1902,1952,28,12,1
1,64,1,10,0,2196,2420,28,10,1
1,67,1,10,0,2247,2405,28,10,1
1,133,1,10,0,1208,1871,28,4,1
1,86,0,10,0,1625,1822,28,6,1
1,84,3,10,0,1669,1810,28,8,1
1,120,0,10,0,1728,1754,28,6,1
1,72,1,10,0,1570,1633,28,5,1
1,48,1,10,0,1629,1567,28,9,1
1,58,1,10,0,1856,1509,28,7,1
1,48,1,10,0,1543,1550,28,7,1
1,28,1,10,0,1782,1914,28,7,1
1,46,1,10,0,1587,1592,28,9,1
1,52,1,10,0,1532,1663,28,7,1
1,92,3,10,0,1600,1652,28,8,1
1,60,1,10,0,1660,1450,28,9,1
0,66,1,10,0,1674,1500,28,12,1
1,49,1,10,0,1550,1927,28,4,1
1,60,1,10,0,1917,2069,28,7,1
1,95,1,10,0,2184,1998,28,11,1
1,110,3,10,0,1783,1996,28,13,1
1,72,1,10,0,1778,1746,28,6,1
0,96,1,10,0,2068,1500,28,4,1
1,91,1,10,0,1721,1750,28,7,0
1,61,0,10,0,2283,1947,28,7,0
1,91,0,10,0,1398,1383,28,4,0
1,37,1,10,0,1371,1374,28,4,0
1,42,1,10,0,1719,1679,28,6,0
1,107,3,10,0,1687,1717,28,7,0
1,125,0,10,0,1693,1585,28,7,0
1,55,0,10,0,1152,1284,28,4,0
1,51,1,10,0,1756,1765,28,6,0
1,79,1,10,0,1595,1660,28,6,0
1,69,1,10,0,1928,1213,28,6,0
1,31,0,10,0,1755,1293,28,4,0
1,42,1,10,0,1732,1653,28,4,0
1,53,0,10,0,2054,1636,28,9,0
1,32,1,10,0,1684,1785,28,5,0
1,47,0,10,0,1163,1214,28,4,0
1,93,0,10,0,1868,1663,28,7,0
1,61,1,10,0,1826,1965,28,4,0
1,71,1,10,0,1792,1788,28,7,0
1,65,1,10,0,2080,2278,28,10,0
1,41,0,10,0,1172,1060,28,5,0
1,41,0,10,0,1148,1099,28,9,0
1,53,1,10,0,1640,1881,28,4,0
1,55,1,10,0,1594,1608,28,4,0
1,29,1,10,0,1663,1284,28,5,0
1,114,1,10,0,1570,1440,28,4,0
1,39,1,10,0,1670,1485,28,7,0
1,38,1,10,0,1573,1604,28,4,0
1,41,1,10,0,1552,1567,28,7,0
1,57,1,10,0,1540,1579,28,4,0
1,41,1,10,0,1504,1541,28,7,0
1,33,1,10,0,1532,1538,28,4,0
1,53,1,10,0,1563,1462,28,5,0
1,37,1,10,0,1757,1728,28,4,0
1,95,3,10,0,1724,1438,28,4,0
1,29,0,10,0,1379,1421,28,5,0
1,43,0,10,0,1846,1524,28,4,0
1,115,0,10,0,1694,1755,28,4,0
1,43,1,10,0,1683,1814,28,6,0
0,89,1,10,0,1677,1728,28,6,0
0,63,1,10,0,1699,1834,28,6,0
0,45,1,10,0,1793,1254,28,4,0
0,67,0,10,0,2044,1716,28,4,0
1,119,0,10,0,1942,1466,28,8,0
1,47,1,10,0,1981,1977,28,4,0
1,69,0,10,0,1844,2056,28,13,0
1,349,3,10,0,2194,2240,28,13,0
0,69,0,10,0,2139,1384,28,7,0
1,42,1,10,0,1719,1679,28,6,0
1,107,3,10,0,1687,1717,28,7,0
1,33,0,10,0,1796,1591,28,4,0
0,117,3,10,0,2522,1802,28,6,0
1,64,1,10,0,1786,1527,28,4,0
1,45,1,10,0,1500,1458,28,4,0
1,39,0,10,0,1572,1451,28,9,0
1,49,0,10,0,1616,1568,28,8,0
1,75,1,10,0,1787,1549,28,9,0
1,51,0,10,0,1486,1973,28,11,0
1,119,0,10,0,1942,1466,28,8,0
1,47,1,10,0,1981,1977,28,4,0
1,41,0,10,0,1383,1464,28,11,0
1,105,1,10,0,1906,1792,28,8,0
1,25,1,10,0,1856,2190,28,12,0
1,41,1,10,0,1924,1905,28,7,0
1,349,3,10,0,2194,2240,28,13,0
1,39,1,10,0,1372,1401,28,7,0
1,49,1,10,0,1664,1789,28,11,0
1,73,1,10,0,1666,1697,28,6,0
1,28,1,10,0,1906,1924,28,9,0
1,53,0,10,0,1389,1392,28,7,0
0,17,1,10,0,1427,1365,28,7,0
1,63,1,10,0,2000,1748,28,8,0
1,61,1,10,0,1648,1638,28,9,0
0,41,1,10,0,1554,1236,28,4,0
1,36,1,10,0,1834,1732,28,8,0
1,137,0,10,0,1502,1517,28,7,0
1,91,3,10,0,2039,1660,28,13,0
1,91,0,10,0,1677,1683,28,8,0
1,61,0,10,0,1956,1591,28,4,0
1,69,0,10,0,1783,1916,28,7,0
1,51,1,10,0,1775,1665,28,7,0
1,79,1,10,0,1842,1800,28,10,0
1,73,0,10,0,1589,1621,28,4,0
0,31,1,10,0,1951,1500,28,4,0
1,39,1,10,0,2101,1824,28,4,0
1,73,0,10,0,1365,1347,28,4,0
1,43,1,10,0,1969,1834,28,5,0
1,55,1,10,0,1594,1608,28,4,0
1,131,0,10,0,1855,1615,28,4,0
1,47,0,10,0,2014,1585,28,7,0
1,75,1,10,0,1646,2031,28,6,0
1,46,1,10,0,1398,1148,28,4,0
1,127,1,10,0,1281,1153,28,4,0
1,41,1,10,0,1904,1887,28,5,0
1,19,1,10,0,2161,1910,28,4,0
1,123,1,10,0,1793,1761,28,4,0
0,53,0,10,0,1337,1331,28,11,0
1,16,1,10,1,1333,1382,28,4,1
1,15,1,10,1,1268,1215,28,4,0
1,31,1,10,1,1361,1429,28,6,0
1,51,1,10,2,2000,2000,28,11,1
1,43,1,10,2,1711,1760,28,7,0
1,89,1,10,2,1988,2011,28,11,0
1,37,1,10,2,1564,1567,28,4,0
1,96,1,10,3,1910,1849,28,7,1
1,49,0,10,5,1629,1047,28,4,0
1,39,1,10,5,1703,1711,28,8,0
0,45,1,10,5,1781,1493,28,4,0
0,45,1,10,5,1781,1493,28,4,0
1,89,1,10,8,1532,1773,28,8,0
1,94,1,10,10,1774,1837,28,11,1
0,28,1,10,30,1972,2447,28,16,1
0,79,1,10,40,2447,1802,28,7,0
1,110,1,9,3,2230,2396,28,9,1
1,111,1,9,8,1770,1880,28,6,0
1,36,1,8,0,1890,1838,28,4,1
1,72,1,8,0,1295,1374,28,4,1
1,66,1,8,0,1577,1596,28,9,1
1,63,0,8,0,1588,1632,28,4,0
1,69,1,8,0,2235,1500,28,9,0
1,62,1,8,0,2082,1796,28,6,0
0,79,1,8,0,2613,1904,28,8,0
1,73,1,8,0,2344,1984,28,4,0
1,33,0,8,5,1832,1583,28,7,0
0,19,1,8,180,1172,1774,28,9,0
1,44,0,7,2,1454,1493,28,7,1
1,70,0,7,2,1199,1329,28,5,1
1,98,3,7,2,1543,1682,28,10,1
1,52,1,7,2,1532,1517,28,9,1
1,44,0,7,2,1454,1493,28,7,1
1,36,1,7,2,1568,1752,28,4,1
1,41,3,7,2,1585,1295,28,4,0
1,31,1,7,2,1522,1583,28,7,0
1,29,1,7,2,1989,1653,28,15,0
1,56,1,7,4,2080,2157,28,6,1
1,87,1,7,4,2018,2167,28,4,1
1,48,1,7,4,1692,2143,28,4,1
0,61,0,7,5,1406,1527,28,7,0
1,20,1,7,10,1604,1705,28,7,1
1,131,1,6,10,1981,1865,28,11,0
1,55,0,6,20,1748,996,28,4,0
0,52,0,5,5,1896,1712,28,7,1
1,102,0,5,5,2075,2303,28,4,1
0,42,1,5,5,1750,1793,28,13,1
1,66,1,5,5,1576,1256,28,4,1
1,54,0,5,5,1648,1765,28,6,1
1,39,1,5,5,2418,2067,28,7,0
1,155,1,5,5,1609,1526,28,7,0
1,57,0,5,5,2105,1806,28,6,0
0,53,0,5,5,1630,1525,28,8,0
1,61,0,5,5,1329,1279,28,4,0
1,55,1,5,5,1713,1525,28,6,0
0,53,1,5,5,1793,1750,28,4,0
1,93,0,5,5,1781,1516,28,11,0
1,103,0,5,5,1939,1662,28,8,0
1,77,3,5,5,2240,2104,28,6,0
0,43,0,5,5,1993,1500,28,5,0
1,27,1,5,5,1659,1547,28,6,0
1,159,1,5,5,1792,1743,28,4,0
1,95,1,5,5,1737,1568,28,7,0
1,129,1,5,5,1891,1607,28,7,0
1,23,1,5,8,1292,1947,28,4,1
1,104,1,5,8,1325,1617,28,4,1
1,30,1,5,8,1298,1285,28,7,1
1,60,1,5,8,1270,1247,28,6,1
0,18,1,5,8,1018,1278,28,7,0
1,77,0,5,8,1282,1394,28,4,0
0,47,0,5,8,1426,1458,28,18,0
1,50,1,5,8,1934,1590,28,4,0
0,74,3,5,10,1660,1838,28,4,1
0,79,3,5,10,1546,1278,28,5,0
1,58,0,5,15,1998,1963,28,6,1
0,103,0,5,15,2387,1906,28,4,0
0,45,1,5,60,2177,1686,28,4,0
0,49,1,5,60,2621,1802,28,16,0
0,52,0,4,10,1861,1500,28,6,1
1,54,1,1,19,1957,2174,28,7,1
1,88,1,30,0,1468,1590,27,9,1
0,65,1,30,0,1770,1868,27,9,1
0,57,0,30,6,1675,1716,27,7,0
0,72,1,30,30,1916,1500,27,13,1
1,46,1,20,0,1440,1553,27,9,1
1,26,1,20,0,1920,1682,27,8,0
1,29,1,20,0,1703,1771,27,8,0
0,67,1,20,30,2485,1802,27,12,0
0,65,1,15,0,1602,1628,27,13,0
1,57,1,15,8,1305,1611,27,11,1
0,50,0,15,10,1500,2193,27,13,1
1,42,1,15,10,1538,1683,27,9,1
1,59,0,15,10,1827,1857,27,9,0
1,43,1,15,15,2147,2008,27,16,0
0,14,1,15,15,1894,1621,27,9,0
1,19,0,15,15,1761,1790,27,9,0
1,43,1,15,15,2147,2008,27,16,0
1,13,1,14,10,1507,1570,27,6,1
1,103,0,13,40,2137,1944,27,16,0
1,73,0,12,0,1841,1636,27,7,0
1,61,1,12,12,1650,1806,27,8,0
1,55,0,12,12,1641,1816,27,8,0
1,46,1,10,0,1735,1806,27,6,1
1,120,0,10,0,1589,1569,27,9,1
1,74,1,10,0,1835,2307,27,9,1
1,168,1,10,0,1841,1914,27,6,1
1,30,1,10,0,1871,1865,27,9,1
1,38,0,10,0,1368,1918,27,13,1
0,38,1,10,0,1715,1887,27,9,1
0,60,1,10,0,1547,1561,27,11,1
1,40,1,10,0,1941,1985,27,8,1
1,62,1,10,0,1698,1739,27,9,1
1,24,1,10,0,1758,2112,27,7,1
1,46,3,10,0,1746,1507,27,13,1
1,60,1,10,0,1793,1783,27,9,1
1,75,0,10,0,1786,1795,27,11,0
1,89,1,10,0,1742,1856,27,13,0
1,33,1,10,0,2029,2040,27,7,0
1,49,1,10,0,1943,2091,27,13,0
1,71,3,10,0,1447,1479,27,11,0
1,39,1,10,0,1761,1415,27,9,0
1,99,1,10,0,1700,1715,27,13,0
1,23,0,10,0,2199,1677,27,8,0
1,127,1,10,0,2003,1942,27,9,0
1,109,3,10,0,1924,1998,27,13,0
1,69,0,10,0,1786,1816,27,9,0
1,67,1,10,0,1888,1776,27,13,0
0,67,1,10,0,1337,1331,27,8,0
1,39,1,10,1,1463,1561,27,7,0
0,45,1,10,5,1520,1545,27,6,0
1,25,1,10,5,2047,2035,27,8,0
0,80,1,10,10,1848,2049,27,11,1
0,81,0,10,10,1279,1693,27,7,0
0,47,1,10,25,2621,1715,27,7,0
0,75,1,10,30,1500,2080,27,16,0
1,72,0,8,0,2069,2244,27,8,1
0,73,1,7,8,1545,1561,27,9,1
0,78,1,5,5,1767,1474,27,9,1
0,45,0,5,5,1771,1671,27,6,0
0,39,1,40,10,1802,1500,26,7,1
1,120,1,30,30,1704,1815,26,10,1
1,62,1,30,30,2007,2249,26,14,1
1,62,1,30,30,2007,2249,26,14,1
1,111,1,30,30,2006,2232,26,10,0
1,77,1,30,30,2048,1801,26,13,0
0,91,1,30,40,2452,1802,26,14,0
1,69,1,25,0,1938,1985,26,8,0
1,62,0,20,10,1134,1535,26,4,1
1,88,1,20,10,1868,1949,26,7,0
1,60,1,15,0,1906,1834,26,11,1
1,50,0,15,0,1823,1868,26,7,1
1,85,1,15,0,1999,1988,26,10,1
1,56,1,15,0,1558,1768,26,10,1
1,38,1,15,0,1794,1750,26,7,0
1,63,1,15,0,2000,1986,26,10,0
0,75,0,15,0,1500,1801,26,6,0
1,47,1,15,2,2126,2072,26,7,0
0,31,1,15,5,1737,1647,26,7,0
1,77,1,15,5,1994,1886,26,8,0
1,55,1,15,10,2043,1871,26,8,0
1,85,0,15,15,2203,2040,26,8,0
1,85,0,15,15,2203,2040,26,8,0
0,107,1,12,3,1835,1632,26,6,0
1,65,1,10,0,1803,2215,26,7,1
1,82,1,10,0,1951,2109,26,11,1
1,70,1,10,0,1957,1820,26,7,1
1,70,1,10,0,1957,1820,26,7,1
1,46,1,10,0,1415,1418,26,8,1
1,54,1,10,0,1947,1914,26,10,1
0,126,0,10,0,1851,1703,26,6,1
1,200,3,10,0,1910,1827,26,4,1
1,62,3,10,0,1693,2055,26,8,1
1,37,1,10,0,1675,1654,26,4,0
0,123,1,10,0,1851,1703,26,7,0
1,37,1,10,0,1739,1830,26,6,0
1,47,1,10,0,1794,1816,26,7,0
1,71,1,10,0,2034,1747,26,6,0
1,73,1,10,0,1979,2049,26,6,0
1,96,0,8,0,1833,1705,26,4,1
1,81,3,8,3,2465,2041,26,10,0
1,44,1,8,9,1584,1500,26,7,1
1,37,1,6,10,2014,1893,26,8,0
1,62,3,5,5,2204,2157,26,10,1
1,39,0,5,8,1303,1353,26,7,0
1,49,0,1,30,2199,2035,26,7,0
1,44,0,180,180,1500,1545,25,3,1
0,14,0,60,0,1500,1608,25,3,1
0,28,0,15,0,1211,1280,25,3,1
1,9,1,15,0,1041,1600,25,3,1
0,28,0,15,0,1211,1280,25,3,1
0,28,0,15,0,1211,1280,25,3,1
0,28,0,15,0,1211,1280,25,3,1
1,58,0,15,5,1251,1545,25,3,1
0,41,1,180,180,1202,1009,24,1,1
0,35,1,180,180,1245,1011,24,1,0
1,115,0,45,0,1653,1453,24,1,0
1,68,0,30,0,1436,1434,24,1,1
1,58,1,30,0,1847,1802,24,1,0
0,33,0,30,0,1672,1203,24,2,0
1,51,0,30,0,1503,1500,24,1,0
1,69,0,30,0,1216,1182,24,2,0
1,103,1,30,5,1678,1595,24,2,0
1,73,1,25,10,1726,1711,24,1,0
0,5,1,20,0,1937,1407,24,1,0
1,10,1,20,0,1657,1033,24,1,0
0,39,1,20,0,1547,1530,24,1,0
1,62,0,20,5,1579,1470,24,2,1
1,53,1,20,30,1554,1479,24,1,0
1,130,1,15,0,2081,2082,24,1,1
0,206,0,15,0,1548,1553,24,2,1
1,153,0,15,0,1817,1911,24,1,0
1,129,0,15,0,1825,1769,24,2,0
0,50,1,15,0,1852,1413,24,1,0
1,114,1,15,5,1522,1512,24,1,0
1,25,1,15,5,1637,1205,24,1,0
1,73,3,15,8,1334,1183,24,1,0
1,78,1,15,15,1784,1852,24,1,1
0,38,1,15,15,1500,1423,24,1,0
1,37,0,15,15,1363,1447,24,1,0
1,49,1,15,15,1492,1438,24,2,0
1,94,1,15,15,1437,1446,24,2,0
1,45,1,15,15,943,1255,24,2,0
1,48,1,15,15,1729,1564,24,1,0
0,49,0,15,15,1715,1115,24,2,0
1,27,0,14,14,1500,1500,24,2,0
1,49,1,12,0,1606,1101,24,1,0
0,85,3,11,0,1388,1413,24,2,0
1,47,0,11,2,1198,1571,24,1,0
0,56,1,10,0,1862,1500,24,1,1
1,128,0,10,0,1048,1077,24,1,1
0,16,1,10,0,1508,2016,24,1,1
1,96,1,10,0,1879,1844,24,2,1
0,72,3,10,0,1500,1774,24,1,1
1,54,1,10,0,1652,1622,24,1,1
1,50,1,10,0,1582,1592,24,1,1
1,82,3,10,0,1500,1551,24,1,1
1,46,1,10,0,1645,1541,24,1,1
1,112,1,10,0,1570,1566,24,1,1
1,52,0,10,0,1516,1905,24,2,1
1,116,1,10,0,1944,1906,24,2,1
1,112,1,10,0,1688,1711,24,2,1
1,78,1,10,0,1485,1484,24,1,1
1,30,0,10,0,1759,1719,24,2,1
1,66,1,10,0,1532,1548,24,1,1
1,82,0,10,0,1233,1196,24,2,1
0,17,1,10,0,1925,1457,24,2,0
1,79,0,10,0,1848,1814,24,2,0
1,53,1,10,0,1707,1596,24,1,0
1,61,1,10,0,1741,1874,24,1,0
1,51,1,10,0,1590,1461,24,2,0
0,27,1,10,0,1806,1413,24,2,0
1,4,1,10,0,1448,1181,24,1,0
1,46,1,10,0,1475,1387,24,1,0
1,85,0,10,0,1603,1641,24,1,0
1,63,1,10,0,2222,1604,24,1,0
1,87,1,10,0,1704,1590,24,1,0
1,89,1,10,0,1566,1558,24,1,0
1,89,0,10,0,1493,1416,24,2,0
1,147,0,10,0,1914,1996,24,1,0
1,11,0,10,0,1941,1491,24,1,0
1,83,1,10,0,1899,1720,24,1,0
1,37,1,10,0,1866,1521,24,1,0
1,65,0,10,0,1281,1196,24,1,0
1,97,1,10,0,1615,1608,24,1,0
1,149,0,10,0,1743,1498,24,1,0
1,57,1,10,0,2005,1809,24,1,0
1,93,3,10,0,2318,1830,24,1,0
1,65,0,10,0,1561,1299,24,2,0
1,51,0,10,0,1682,1211,24,2,0
1,79,1,10,0,1905,1902,24,2,0
0,35,1,10,0,1812,1624,24,2,0
0,51,1,10,0,1812,1735,24,1,0
1,115,1,10,0,1797,1962,24,1,0
1,80,0,10,1,1570,1538,24,2,1
1,3,1,10,2,1329,1547,24,1,0
1,76,3,10,3,1696,1629,24,2,1
1,46,1,10,3,1472,1691,24,2,1
1,88,1,10,3,1840,1606,24,2,1
0,1,3,10,20,2621,1324,24,1,0
0,1,1,10,25,2621,1614,24,1,0
0,57,0,10,45,1340,1400,24,1,0
1,12,1,9,5,1543,1426,24,2,1
1,90,3,8,0,1313,1330,24,1,1
1,103,0,8,0,1635,1436,24,2,0
1,19,1,8,0,1572,1454,24,2,0
1,65,3,8,0,1885,1742,24,1,0
1,87,0,8,0,1866,1737,24,1,0
1,29,0,8,0,1859,1744,24,1,0
1,67,0,8,0,1926,1736,24,1,0
0,73,1,8,8,1418,1571,24,1,0
1,32,1,8,8,1555,1601,24,2,0
1,122,0,7,2,1243,1378,24,2,1
1,24,0,7,2,1548,1503,24,1,1
1,74,0,7,2,996,1732,24,1,1
1,15,1,7,2,1123,1256,24,1,0
1,48,0,7,3,1627,1576,24,1,1
1,78,1,7,5,1721,1450,24,1,0
1,43,1,7,5,1681,1733,24,1,0
1,121,1,7,7,1415,1493,24,1,0
0,51,3,6,3,1861,1413,24,1,0
1,23,1,6,6,1444,1118,24,1,0
1,120,0,5,5,1533,1507,24,1,1
1,37,1,5,5,1845,1507,24,1,0
1,41,1,5,5,1937,1870,24,2,0
1,17,1,5,5,1305,1290,24,2,0
1,2,1,5,8,842,1374,24,1,1
1,2,1,5,8,858,1368,24,1,1
1,2,1,5,8,868,1364,24,1,1
1,53,0,5,8,1347,1455,24,2,0
1,53,0,5,8,1158,1500,24,2,0
1,87,1,5,9,1328,1146,24,2,0
1,102,3,5,10,1561,1500,24,1,1
1,45,0,5,10,1706,1208,24,1,0
1,17,1,5,10,1252,1387,24,1,0
1,15,1,5,25,1216,1191,24,1,0
0,1,3,5,60,2621,1384,24,1,0
1,62,0,1,25,1450,1392,24,1,1
0,32,0,15,0,1508,1500,23,6,1
1,43,1,15,10,2164,2212,23,6,1
1,64,1,13,0,1961,1930,23,6,0
1,76,1,12,15,2157,2213,23,6,1
1,36,0,10,0,1468,2052,23,6,1
1,32,1,10,0,1789,1538,23,6,0
1,109,1,10,10,2170,2266,23,6,0
1,25,1,8,12,1939,1581,23,6,0
1,158,0,6,6,1835,1865,23,6,1
0,69,1,5,40,2447,2150,23,6,0
1,22,1,45,0,1227,1524,22,2,1
